hash,llm,benchmarks,classifier,calibrate,balance_classes,features,spearman_rho,mae
6e2a76a6cdc0,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test theoremqa-test,logistic_regression,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9515151515151514,0.14845102121255221
d294b6528eb5,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test theoremqa-test,logistic_regression,False,True,max se_sum nll_sum,0.9636363636363635,0.13618389843254378
5c56165ceab9,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test theoremqa-test,logistic_regression,False,True,se_sum,0.9757575757575757,0.12781414975953825
5cd03c178f21,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test theoremqa-test,logistic_regression,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9636363636363635,0.11090225878374735
4a3248154225,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test theoremqa-test,logistic_regression,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9151515151515152,0.12447943734831338
9f0ae21a2300,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test theoremqa-test,logistic_regression,False,False,max se_sum nll_sum,0.9636363636363635,0.12287418899548452
e4b7eea68639,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test theoremqa-test,logistic_regression,False,False,se_sum,0.9757575757575757,0.14659452188125294
00a78f6975e1,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test theoremqa-test,neural_network,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9757575757575757,0.1408293712767683
58855fa16627,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test theoremqa-test,neural_network,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9515151515151514,0.1464772384441992
091774d60a64,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test theoremqa-test,neural_network,True,True,max se_sum nll_sum,0.9636363636363635,0.1343433486813967
cb88468364b4,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test theoremqa-test,neural_network,True,True,se_sum,0.9757575757575757,0.1293521893590615
749f663fb675,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test theoremqa-test,neural_network,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9757575757575757,0.11240508381036438
a221b7876a9b,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test theoremqa-test,neural_network,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9515151515151514,0.13247990014693115
18230dc92e27,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test theoremqa-test,neural_network,True,False,max se_sum nll_sum,0.9636363636363635,0.13416480804162126
e06263855056,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test theoremqa-test,neural_network,True,False,se_sum,0.9757575757575757,0.14121249024540192
da83d87432c6,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test theoremqa-test,neural_network,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9636363636363635,0.1335520872456942
8fd60f3ffc38,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test theoremqa-test,neural_network,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9515151515151514,0.21925856262277704
ac60112baef8,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test theoremqa-test,neural_network,False,True,max se_sum nll_sum,0.9636363636363635,0.13288006722759346
05aef436fc74,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test theoremqa-test,neural_network,False,True,se_sum,0.9757575757575757,0.2062984434084542
162350437106,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test theoremqa-test,neural_network,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9757575757575757,0.11023785704542058
229dffb4dbb2,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test theoremqa-test,neural_network,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9515151515151514,0.1740589919689836
a506289a205c,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test theoremqa-test,neural_network,False,False,max se_sum nll_sum,0.9636363636363635,0.19613647192751787
4561e286de74,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test theoremqa-test,neural_network,False,False,se_sum,0.9757575757575757,0.2083568128946962
287aed25798f,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test theoremqa-test,random_forest,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9757575757575757,0.07494198494285179
772a2fa2da72,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test theoremqa-test,random_forest,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9393939393939393,0.10680423396299085
5232f7675990,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test theoremqa-test,random_forest,True,True,max se_sum nll_sum,0.9636363636363635,0.10802411756434098
15fa31a1e1a0,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test theoremqa-test,random_forest,True,True,se_sum,0.9757575757575757,0.11195690166678518
a20ce9d45390,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test theoremqa-test,random_forest,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9757575757575757,0.08250511865154211
5ad0ad7d212c,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test theoremqa-test,random_forest,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9393939393939393,0.11105619424583439
e375a7c11239,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test theoremqa-test,random_forest,True,False,max se_sum nll_sum,0.9636363636363635,0.11296908612277234
c22c807cec0f,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test theoremqa-test,random_forest,True,False,se_sum,0.9757575757575757,0.10842982175067668
46272eb2f1b4,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test theoremqa-test,random_forest,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9757575757575757,0.08341978294560058
0472d7243ada,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test theoremqa-test,random_forest,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9272727272727272,0.0833125710018822
d01a4c32deb5,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test theoremqa-test,random_forest,False,True,max se_sum nll_sum,0.9515151515151514,0.08442336472866016
68727fa37e04,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test theoremqa-test,random_forest,False,True,se_sum,0.9757575757575757,0.12165245143284968
de5572704f6f,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test theoremqa-test,random_forest,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9757575757575757,0.08430821768336758
baf07042d192,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test theoremqa-test,random_forest,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9393939393939393,0.10679416968911729
0b30e3215399,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test theoremqa-test,random_forest,False,False,max se_sum nll_sum,0.9636363636363635,0.10120642231273795
145a1f89ac9d,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test theoremqa-test,random_forest,False,False,se_sum,0.9757575757575757,0.10875021445719324
06acaebf8e8b,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test theoremqa-test,logistic_regression,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9515151515151514,0.11315079786433238
5bdb2df34ae8,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test theoremqa-test,logistic_regression,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9272727272727272,0.11957075254150926
60befb10975c,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test theoremqa-test,logistic_regression,True,True,max se_sum nll_sum,0.9636363636363635,0.11308584703415928
26a0dfcf58cb,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test theoremqa-test,logistic_regression,True,True,se_sum,0.9757575757575757,0.13657960203542965
05eb33d42da1,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test theoremqa-test,logistic_regression,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9515151515151514,0.10979051815033884
e63842f730af,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test theoremqa-test,logistic_regression,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9272727272727272,0.11985851730775923
2e826c67b6d4,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test theoremqa-test,logistic_regression,True,False,max se_sum nll_sum,0.9636363636363635,0.11291618432022812
9d9059f39222,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test theoremqa-test,logistic_regression,True,False,se_sum,0.9757575757575757,0.13657960041421055
9c03a7830fb3,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test theoremqa-test,logistic_regression,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9515151515151514,0.1262335566396322
0230fc5f6993,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test theoremqa-test,logistic_regression,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9151515151515152,0.12755653926588556
0d10bcc5a0d9,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test theoremqa-test,logistic_regression,False,True,max se_sum nll_sum,0.9636363636363635,0.11756278791274657
3a47059c2267,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test theoremqa-test,logistic_regression,False,True,se_sum,0.9757575757575757,0.1262544254026487
8b9b71c34cb2,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test theoremqa-test,logistic_regression,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9515151515151514,0.10654468701042408
82337fda7daa,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test theoremqa-test,logistic_regression,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9272727272727272,0.1198111701257937
2a0c21a30234,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test theoremqa-test,logistic_regression,False,False,max se_sum nll_sum,0.9636363636363635,0.11186601209812937
eb5fce125d54,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test theoremqa-test,logistic_regression,False,False,se_sum,0.9757575757575757,0.13632071023391673
aeddabaee417,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test theoremqa-test,neural_network,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9636363636363635,0.1280327187692072
14a4dc0c3f88,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test theoremqa-test,neural_network,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9515151515151514,0.12672212775135483
66aff3f30fc2,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test theoremqa-test,neural_network,True,True,max se_sum nll_sum,0.9515151515151514,0.12202361919849407
c75faba8a67d,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test theoremqa-test,neural_network,True,True,se_sum,0.9757575757575757,0.126070316291147
6c75929a2ee3,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test theoremqa-test,neural_network,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9757575757575757,0.13949036998376116
f9f6190adf5f,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test theoremqa-test,neural_network,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9515151515151514,0.1311837883560127
4b036d584cb3,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test theoremqa-test,neural_network,True,False,max se_sum nll_sum,0.9515151515151514,0.1538543801281536
e5e3e94115b1,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test theoremqa-test,neural_network,True,False,se_sum,0.9757575757575757,0.13062083729744267
edce6fc6c7f8,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test theoremqa-test,neural_network,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9515151515151514,0.12590816987992226
0e0519091353,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test theoremqa-test,neural_network,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9151515151515152,0.12627916926515845
5f746fbba902,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test theoremqa-test,neural_network,False,True,max se_sum nll_sum,0.9636363636363635,0.13420835429800299
9395eff7597c,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test theoremqa-test,neural_network,False,True,se_sum,0.9757575757575757,0.22178386800801592
57a7b5d5ed38,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test theoremqa-test,neural_network,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9636363636363635,0.11244302926883762
ff9fb04dc05a,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test theoremqa-test,neural_network,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9151515151515152,0.11740457354412145
0afbc2169af8,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test theoremqa-test,neural_network,False,False,max se_sum nll_sum,0.9757575757575757,0.1178243660770423
356fa054e26a,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test theoremqa-test,neural_network,False,False,se_sum,0.9757575757575757,0.1330514424882895
3c4b3276e0c2,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test matscibench-test,random_forest,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9757575757575757,0.0629697634668998
8a94c646aaca,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test matscibench-test,random_forest,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9272727272727272,0.08788737243882265
829345e9d041,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test matscibench-test,random_forest,True,True,max se_sum nll_sum,0.9636363636363635,0.09712386257707999
e9d52ab24710,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test matscibench-test,random_forest,True,True,se_sum,0.9757575757575757,0.10537561622998988
35a5cb2d9309,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test matscibench-test,random_forest,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9757575757575757,0.06804580494721621
0555bde623a7,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test matscibench-test,random_forest,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9272727272727272,0.0905179730172376
0e2c11e550dc,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test matscibench-test,random_forest,True,False,max se_sum nll_sum,0.9636363636363635,0.10032989785388194
d7c36c70dbda,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test matscibench-test,random_forest,True,False,se_sum,0.9757575757575757,0.10207494193563607
a3b8e0d4cd91,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test matscibench-test,random_forest,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9757575757575757,0.0749349405187885
1f07d4c388c0,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test matscibench-test,random_forest,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9272727272727272,0.09084641838967668
d3d108f6ac6d,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test matscibench-test,random_forest,False,True,max se_sum nll_sum,0.9636363636363635,0.09783327661703524
4586967940b7,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test matscibench-test,random_forest,False,True,se_sum,0.9757575757575757,0.13318562135408593
ce4d43d7c3a2,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test matscibench-test,random_forest,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9757575757575757,0.07360329855264217
4d7e7ffd91de,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test matscibench-test,random_forest,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9272727272727272,0.09182593427337422
54370efdf17e,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test matscibench-test,random_forest,False,False,max se_sum nll_sum,0.9636363636363635,0.09223393992381351
e5b37e794026,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test matscibench-test,random_forest,False,False,se_sum,0.9636363636363635,0.10119207732635542
562076eb6d67,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test matscibench-test,logistic_regression,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9515151515151514,0.09482372282130394
